WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Units,Scale,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates Start After
258,GTM,PCPIE,Guatemala,"Inflation, end of period consumer prices",Index,Units,2.747,2.988,2.926,3.136,3.362,4.3,5.225,5.71,6.413,7.708,12.318,13.553,15.481,17.283,19.29,20.95,23.23,24.88,26.74,28.06,29.48,32.11,34.14,36.14,39.47,42.86,45.34,49.3,53.94,53.79,56.739,60.252,62.334,65.066,66.988,69.04,71.962,76.046,77.807,80.45,84.333,86.925,94.952,98.916,100.597,2024
258,GTM,PCPIEPCH,Guatemala,"Inflation, end of period consumer prices",Percent change,Units,9,8.8,-2.1,7.2,7.2,27.9,21.5,9.3,12.3,20.2,59.8,10.032,14.22,11.644,11.61,8.605,10.883,7.103,7.476,4.936,5.061,8.921,6.322,5.858,9.214,8.589,5.786,8.734,9.412,-0.278,5.483,6.192,3.455,4.383,2.953,3.063,4.233,5.675,2.316,3.396,4.827,3.074,9.234,4.174,1.7,2024
656,GIN,PCPI,Guinea,"Inflation, average consumer prices",Index,Units,0.269,0.363,0.472,0.615,0.775,0.922,1.519,2.079,2.647,3.395,4.267,5.107,5.952,6.377,6.646,7.015,7.225,7.365,7.74,8.093,8.641,9.105,9.375,10.409,12.227,16.061,21.635,26.581,31.463,32.936,38.03,46.15,53.177,59.498,65.277,70.597,76.368,83.176,91.349,100,110.602,124.534,137.609,148.385,160.421,2024
656,GIN,PCPIPCH,Guinea,"Inflation, average consumer prices",Percent change,Units,39.985,35,29.915,30.263,26.01,19.038,64.7,36.89,27.291,28.256,25.694,19.682,16.559,7.135,4.22,5.554,2.986,1.937,5.103,4.554,6.766,5.377,2.96,11.036,17.463,31.358,34.702,22.861,18.367,4.682,15.466,21.351,15.227,11.887,9.712,8.151,8.174,8.914,9.826,9.471,10.602,12.597,10.499,7.831,8.112,2024
656,GIN,PCPIE,Guinea,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,1.77,2.366,2.987,3.766,4.795,5.382,6.248,6.561,6.727,7.077,7.222,7.605,7.949,8.439,9.047,9.149,9.709,10.883,13.892,18.012,25.061,28.274,32.092,34.627,41.831,49.789,56.179,62.105,67.674,72.63,78.95,86.487,95.086,103.76,114.737,129.118,140.239,153.233,163.072,2024
656,GIN,PCPIEPCH,Guinea,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33.654,26.259,26.068,27.331,12.233,16.1,4.996,2.543,5.2,2.053,5.291,4.529,6.161,7.207,1.13,6.118,12.094,27.644,29.663,39.132,12.822,13.504,7.899,20.803,19.026,12.833,10.548,8.968,7.324,8.701,9.546,9.942,9.122,10.579,12.535,8.613,9.265,6.421,2024
654,GNB,PCPI,Guinea-Bissau,"Inflation, average consumer prices",Index,Units,0.067,0.095,0.11,0.136,0.224,0.477,0.604,1.128,1.809,3.27,4.349,6.854,11.615,17.216,19.829,28.778,43.435,64.746,69.972,68.508,74.407,76.826,79.363,76.606,77.234,79.828,81.387,85.153,94.048,92.508,93.499,98.225,100.249,101.031,99.988,101.47,104.217,104.023,104.42,104.718,106.251,109.729,118.417,126.9,131.6,2024
654,GNB,PCPIPCH,Guinea-Bissau,"Inflation, average consumer prices",Percent change,Units,64.762,41.94,16.542,23.309,64.855,112.71,26.548,86.771,60.309,80.788,33.001,57.599,69.444,48.227,15.176,45.133,50.933,49.065,8.071,-2.092,8.61,3.252,3.302,-3.474,0.821,3.358,1.953,4.627,10.445,-1.637,1.071,5.055,2.061,0.779,-1.032,1.481,2.707,-0.186,0.381,0.286,1.463,3.274,7.917,7.164,3.704,2024
654,GNB,PCPIE,Guinea-Bissau,"Inflation, end of period consumer prices",Index,Units,0.062,0.078,0.094,0.138,0.268,0.413,0.738,1.452,2.183,3.643,4.813,7.706,14.387,18.803,22.428,33.568,55.585,64.889,70.038,64.49,75.25,73.829,75.689,76.239,78.44,78.675,81.19,88.736,96.438,90.308,95.458,98.75,100.349,100.255,100.161,102.606,103.5,103,105.47,105.37,106.95,113.2,123.9,127.7,135,2024
654,GNB,PCPIEPCH,Guinea-Bissau,"Inflation, end of period consumer prices",Percent change,Units,n/a,27.04,20.184,46.25,94.642,54.101,78.517,96.877,50.32,66.839,32.138,60.099,86.697,30.7,19.277,49.669,65.59,16.738,7.936,-7.922,16.684,-1.888,2.519,0.727,2.887,0.301,3.197,9.293,8.68,-6.357,5.703,3.448,1.619,-0.094,-0.094,2.441,0.871,-0.483,2.398,-0.095,1.499,5.844,9.452,3.067,5.717,2024
336,GUY,PCPI,Guyana,"Inflation, average consumer prices",Index,Units,0.836,1.022,1.232,1.421,1.778,2.045,2.207,2.84,3.973,7.529,12.37,25.124,31.832,34.506,38.784,43.524,46.611,48.269,50.474,54.276,57.593,59.118,62.287,66.011,69.094,73.878,78.811,88.426,95.59,98.413,102.646,107.17,109.733,111.828,112.593,111.618,112.542,114.729,116.189,118.619,120.081,124.069,132.105,138.075,141.465,2023
336,GUY,PCPIPCH,Guyana,"Inflation, average consumer prices",Percent change,Units,14.088,22.235,20.607,15.288,25.139,15.031,7.9,28.7,39.9,89.5,64.3,103.1,26.7,8.4,12.4,12.222,7.092,3.556,4.568,7.533,6.112,2.648,5.36,5.979,4.67,6.925,6.677,12.2,8.102,2.952,4.302,4.408,2.391,1.909,0.684,-0.865,0.827,1.944,1.272,2.092,1.232,3.321,6.477,4.519,2.455,2023
336,GUY,PCPIE,Guyana,"Inflation, end of period consumer prices",Index,Units,1.011,1.304,1.556,1.73,2.216,2.386,2.544,3.423,4.666,9.532,16.71,29.911,33.65,35.938,41.723,45.105,47.128,49.085,51.426,55.86,59.136,60.024,63.679,66.872,70.521,76.36,79.539,90.701,96.479,100,104.43,107.88,111.63,112.62,113.94,111.873,113.5,115.214,117.1,119.514,120.647,127.49,136.72,139.43,143.5,2023
336,GUY,PCPIEPCH,Guyana,"Inflation, end of period consumer prices",Percent change,Units,8.487,29.011,19.315,11.176,28.085,7.667,6.614,34.562,36.295,104.3,75.3,79,12.5,6.8,16.095,8.106,4.485,4.153,4.77,8.622,5.864,1.502,6.089,5.014,5.457,8.279,4.163,14.033,6.37,3.65,4.43,3.304,3.476,0.887,1.172,-1.814,1.454,1.51,1.637,2.061,0.948,5.672,7.24,1.982,2.919,2023
263,HTI,PCPI,Haiti,"Inflation, average consumer prices",Index,Units,1.914,2.122,2.278,2.511,2.672,2.957,3.054,2.704,2.815,3.01,3.65,4.213,5.029,6.163,8.786,11.439,13.794,15.395,16.41,16.868,17.956,20.737,22.096,27.01,33.954,38.745,43.771,46.797,52.652,55.599,57.223,60.222,63.654,67.027,69.142,72.818,81.145,89.754,100,117.308,144.225,167.216,213.328,307.405,386.85,2024
263,HTI,PCPIPCH,Haiti,"Inflation, average consumer prices",Percent change,Units,19.079,10.858,7.359,10.244,6.402,10.649,3.28,-11.449,4.105,6.924,21.276,15.42,19.358,22.556,42.557,30.2,20.584,11.606,6.591,2.794,6.446,15.489,6.555,22.238,25.71,14.111,12.972,6.913,12.511,5.597,2.921,5.242,5.699,5.299,3.155,5.317,11.435,10.61,11.416,17.308,22.945,15.941,27.576,44.1,25.844,2024
263,HTI,PCPIE,Haiti,"Inflation, end of period consumer prices",Index,Units,n/a,2.356,2.47,2.748,2.898,3.402,3.016,2.891,3.141,3.482,4.391,4.996,5.754,7.347,10.431,12.329,14.427,15.966,16.634,17.191,18.896,21.307,23.065,30.776,36.085,41.42,45.377,47.949,57.106,55.577,57.941,62.264,65.206,68.014,70.725,76.693,84.875,94.07,106.539,127.5,159.6,180.447,250.2,329.86,421.8,2024
263,HTI,PCPIEPCH,Haiti,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,4.857,11.249,5.428,17.419,-11.351,-4.133,8.622,10.865,26.115,13.761,15.181,27.681,41.976,18.2,17.015,10.673,4.185,3.346,9.915,12.761,8.25,33.432,17.252,14.783,9.554,5.669,19.097,-2.678,4.253,7.461,4.726,4.306,3.985,8.439,10.668,10.834,13.255,19.675,25.176,13.062,38.656,31.839,27.872,2024
268,HND,PCPI,Honduras,"Inflation, average consumer prices",Index,Units,9.388,10.271,11.198,12.118,12.691,13.117,13.688,14.029,14.659,16.103,19.858,26.6,28.925,32.042,39.017,50.5,62.542,75.175,85.45,95.417,105.958,116.2,125.15,134.75,145.683,158.517,167.358,178.967,199.375,210.333,220.217,235.108,247.325,260.092,276.033,284.75,292.508,304.017,317.233,331.083,342.567,357.917,390.45,416.467,435.65,2024
268,HND,PCPIPCH,Honduras,"Inflation, average consumer prices",Percent change,Units,18.074,9.406,9.023,8.213,4.726,3.363,4.353,2.487,4.491,9.85,23.323,33.949,8.741,10.775,21.769,29.432,23.845,20.2,13.668,11.664,11.048,9.666,7.702,7.671,8.114,8.809,5.578,6.936,11.403,5.496,4.699,6.762,5.196,5.162,6.129,3.158,2.725,3.934,4.347,4.366,3.468,4.481,9.09,6.663,4.606,2024
268,HND,PCPIE,Honduras,"Inflation, end of period consumer prices",Index,Units,9.694,10.581,11.511,12.412,12.866,13.413,13.839,14.243,15.201,16.933,23.1,28,29.8,33.7,43.5,55.1,69.1,77.9,90.1,100,110.1,119.8,129.5,138.3,151,162.7,171.3,186.5,206.7,212.8,226.6,239.3,252.2,264.6,280,286.6,296.1,310.1,323.2,336.4,349.9,368.5,404.6,425.6,442.1,2024
268,HND,PCPIEPCH,Honduras,"Inflation, end of period consumer prices",Percent change,Units,11.515,9.151,8.786,7.83,3.659,4.247,3.175,2.923,6.726,11.391,36.421,21.212,6.429,13.087,29.08,26.667,25.408,12.735,15.661,10.988,10.1,8.81,8.097,6.795,9.183,7.748,5.286,8.873,10.831,2.951,6.485,5.605,5.391,4.917,5.82,2.357,3.315,4.728,4.224,4.084,4.013,5.316,9.796,5.19,3.877,2024
532,HKG,PCPI,Hong Kong SAR,"Inflation, average consumer prices",Index,Units,19.555,21.408,23.767,26.125,28.358,29.367,30.417,32.142,34.658,38.2,42.142,46.858,51.35,55.867,60.792,66.283,70.475,74.575,76.683,73.642,70.9,69.758,67.633,65.883,65.642,66.242,67.567,68.942,71.908,72.325,73.983,77.908,81.067,84.583,88.325,90.967,93.158,94.55,96.825,99.617,99.867,101.433,103.342,105.508,107.333,2024
532,HKG,PCPIPCH,Hong Kong SAR,"Inflation, average consumer prices",Percent change,Units,4.444,9.479,11.016,9.923,8.549,3.556,3.575,5.671,7.83,10.219,10.318,11.192,9.586,8.796,8.816,9.034,6.324,5.818,2.827,-3.967,-3.723,-1.61,-3.046,-2.587,-0.367,0.914,2,2.035,4.303,0.579,2.293,5.305,4.054,4.338,4.424,2.991,2.409,1.494,2.406,2.883,0.251,1.569,1.881,2.097,1.73,2024
532,HKG,PCPIE,Hong Kong SAR,"Inflation, end of period consumer prices",Index,Units,n/a,22.4,24.7,27.4,28.8,29.7,30.9,33.2,36,39.6,44.2,48.5,53.2,58,63.5,68,72.5,76.2,75,72,70.5,68,66.9,65.7,65.9,66.8,68.3,70.9,72.4,73.5,75.7,80,82.9,86.5,90.7,92.8,93.9,95.5,97.9,100.7,99.8,102.2,104.2,106.579,106.575,2024
532,HKG,PCPIEPCH,Hong Kong SAR,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,10.268,10.931,5.109,3.125,4.04,7.443,8.434,10,11.616,9.729,9.691,9.023,9.483,7.087,6.618,5.103,-1.575,-4,-2.083,-3.546,-1.618,-1.794,0.304,1.366,2.246,3.807,2.116,1.519,2.993,5.68,3.625,4.343,4.855,2.315,1.185,1.704,2.513,2.86,-0.894,2.405,1.957,2.283,-0.004,2024
944,HUN,PCPI,Hungary,"Inflation, average consumer prices",Index,Units,3.371,3.523,3.77,4.012,4.359,4.664,4.911,5.337,6.18,7.228,9.321,12.512,15.384,18.838,22.392,28.729,35.468,41.957,47.926,52.706,57.864,63.16,66.483,69.584,74.282,76.928,79.932,86.288,91.513,95.355,100,103.929,109.812,111.693,111.437,111.364,111.806,114.438,117.687,121.656,125.676,132.092,151.404,177.355,183.93,2024
944,HUN,PCPIPCH,Hungary,"Inflation, average consumer prices",Percent change,Units,9.286,4.511,7.016,6.403,8.651,7.007,5.292,8.682,15.788,16.95,28.97,34.234,22.95,22.451,18.866,28.303,23.455,18.295,14.227,9.973,9.788,9.151,5.261,4.665,6.75,3.562,3.904,7.952,6.056,4.198,4.872,3.929,5.661,1.713,-0.229,-0.066,0.397,2.354,2.839,3.373,3.305,5.105,14.62,17.14,3.707,2024
944,HUN,PCPIE,Hungary,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.57,7.76,10.351,13.684,16.64,20.151,24.424,31.335,37.526,44.44,49.023,54.506,60.001,64.091,67.179,71.028,74.9,77.396,82.444,88.528,91.627,96.72,101.24,105.364,110.609,111.066,110.033,110.993,112.954,115.371,118.529,123.264,126.642,135.966,169.345,178.659,186.878,2024
944,HUN,PCPIEPCH,Hungary,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18.1,33.4,32.2,21.6,21.1,21.2,28.3,19.756,18.425,10.312,11.186,10.081,6.818,4.817,5.731,5.451,3.332,6.523,7.38,3.5,5.558,4.674,4.073,4.978,0.413,-0.931,0.873,1.767,2.139,2.738,3.995,2.74,7.363,24.549,5.5,4.6,2024
176,ISL,PCPI,Iceland,"Inflation, average consumer prices",Index,Units,2.995,4.519,6.825,12.576,16.244,21.504,26.078,30.971,38.855,44.49,51.392,54.891,57.064,59.394,60.315,61.313,62.694,63.82,64.907,66.997,70.427,74.931,78.81,80.435,82.97,86.289,92.048,96.712,108.975,122.058,128.642,133.775,140.725,146.192,149.167,151.6,154.167,156.892,161.092,165.933,170.658,178.267,193.075,209.95,222.25,2024
176,ISL,PCPIPCH,Iceland,"Inflation, average consumer prices",Percent change,Units,58.548,50.864,51.019,84.275,29.17,32.376,21.273,18.763,25.456,14.503,15.513,6.809,3.959,4.083,1.55,1.655,2.252,1.796,1.703,3.22,5.12,6.396,5.177,2.062,3.152,4,6.674,5.066,12.68,12.006,5.394,3.99,5.195,3.885,2.035,1.631,1.693,1.768,2.677,3.006,2.848,4.458,8.307,8.74,5.859,2024
176,ISL,PCPIE,Iceland,"Inflation, end of period consumer prices",Index,Units,3.379,5.045,8.065,14.247,16.928,23.011,26.119,32.502,39.2,49.11,52.66,56.62,57.48,60.21,60.52,61.73,63,64.29,65.11,68.71,71.56,77.75,79.27,81.46,84.65,88.15,94.29,99.82,117.9,126.7,129.9,136.7,142.5,148.4,149.6,152.6,155.5,158.4,164.3,167.6,173.6,182.5,200,215.5,225.7,2024
176,ISL,PCPIEPCH,Iceland,"Inflation, end of period consumer prices",Percent change,Units,55.701,49.29,59.866,76.645,18.816,35.936,13.507,24.44,20.607,25.281,7.229,7.52,1.519,4.749,0.515,1.999,2.057,2.048,1.275,5.529,4.148,8.65,1.955,2.763,3.916,4.135,6.965,5.865,18.113,7.464,2.526,5.235,4.243,4.14,0.809,2.005,1.9,1.865,3.725,2.009,3.58,5.127,9.589,7.75,4.733,2024
534,IND,PCPI,India,"Inflation, average consumer prices",Index,Units,8.903,10.03,10.806,12.163,12.955,13.765,14.989,16.347,17.526,18.327,20.379,23.126,25.407,27.257,30.057,33.051,36.169,38.644,43.717,45.214,46.94,49.025,51.475,53.583,55.725,57.775,61.667,65.317,71.333,78.9,86.292,93.292,102.667,112.3,118.85,124.683,130.325,135,139.608,146.267,155.283,163.833,174.733,184.1,192.694,2024
534,IND,PCPIPCH,India,"Inflation, average consumer prices",Percent change,Units,11.346,12.654,7.736,12.558,6.518,6.251,8.89,9.058,7.214,4.57,11.198,13.481,9.862,7.283,10.272,9.96,9.433,6.845,13.126,3.425,3.817,4.442,4.997,4.096,3.997,3.679,6.736,5.919,9.212,10.607,9.368,8.112,10.049,9.383,5.833,4.908,4.525,3.587,3.414,4.769,6.165,5.506,6.653,5.361,4.668,2024
534,IND,PCPIE,India,"Inflation, end of period consumer prices",Index,Units,9.225,10.174,11.09,12.43,13.029,14.049,15.246,16.692,17.464,18.521,21.302,24.153,25.561,27.992,30.737,33.448,37.004,40.351,43.976,45.597,46.933,49.567,51.933,53.933,56.3,58.6,62.567,66.6,72.633,81.767,88.767,95.667,105.7,113.8,119.8,126.1,130.6,136.6,139.967,149.3,156.567,166.5,176.833,185.7,192.941,2024
534,IND,PCPIEPCH,India,"Inflation, end of period consumer prices",Percent change,Units,11.949,10.285,9.005,12.083,4.813,7.833,8.517,9.485,4.629,6.049,15.016,13.385,5.832,9.509,9.807,8.82,10.63,9.044,8.985,3.685,2.932,5.611,4.775,3.851,4.388,4.085,6.769,6.446,9.059,12.575,8.561,7.773,10.488,7.663,5.272,5.259,3.569,4.594,2.465,6.668,4.867,6.344,6.206,5.014,3.899,2024
536,IDN,PCPI,Indonesia,"Inflation, average consumer prices",Index,Units,3.419,3.837,4.201,4.696,5.188,5.432,5.748,6.28,6.787,7.222,7.785,8.52,9.163,10.048,10.905,11.932,12.884,13.688,21.687,26.127,27.09,30.197,33.793,36.088,38.275,42.28,47.818,50.84,55.858,58.542,61.549,64.839,67.419,71.741,76.332,81.187,84.053,87.253,90.124,92.668,94.55,96.026,100,103.713,106.098,2024
536,IDN,PCPIPCH,Indonesia,"Inflation, average consumer prices",Percent change,Units,18.017,12.244,9.481,11.787,10.475,4.705,5.821,9.25,8.072,6.407,7.8,9.435,7.546,9.664,8.528,9.415,7.981,6.237,58.447,20.47,3.688,11.466,11.908,6.791,6.062,10.464,13.099,6.319,9.871,4.804,5.137,5.345,3.979,6.41,6.399,6.36,3.53,3.807,3.291,2.822,2.031,1.561,4.139,3.713,2.3,2024
536,IDN,PCPIE,Indonesia,"Inflation, end of period consumer prices",Index,Units,3.66,3.928,4.322,4.839,5.281,5.515,6.02,6.579,6.939,7.372,8.093,8.904,9.354,10.309,11.31,12.319,13.058,14.41,25.593,26.08,28.513,32.1,35.29,37.12,39.49,46.26,49.31,52.16,57.93,59.54,63.68,66.09,68.5,74.04,80.23,82.92,85.43,88.51,91.31,93.67,95.24,97.03,102.28,105.15,106.8,2024
536,IDN,PCPIEPCH,Indonesia,"Inflation, end of period consumer prices",Percent change,Units,17.111,7.323,10.027,11.969,9.125,4.437,9.15,9.281,5.479,6.234,9.78,10.022,5.061,10.212,9.703,8.924,5.999,10.352,77.611,1.901,9.33,12.579,9.938,5.186,6.385,17.144,6.593,5.78,11.062,2.779,6.953,3.785,3.647,8.088,8.36,3.353,3.027,3.605,3.163,2.585,1.676,1.879,5.411,2.806,1.569,2024
429,IRN,PCPI,Islamic Republic of Iran,"Inflation, average consumer prices",Index,Units,0.053,0.066,0.079,0.094,0.106,0.111,0.137,0.175,0.225,0.264,0.288,0.346,0.431,0.528,0.712,1.063,1.318,1.536,1.819,2.187,2.456,2.74,3.173,3.667,4.229,4.663,5.222,6.184,7.749,8.587,9.643,12.083,15.625,20.758,23.775,26.425,28.233,30.558,38.783,52.275,71.333,100,145.75,205.058,271.907,2024
429,IRN,PCPIPCH,Islamic Republic of Iran,"Inflation, average consumer prices",Percent change,Units,20.627,24.199,18.681,19.742,12.578,4.378,23.722,27.708,28.9,17.401,9,20.168,24.476,22.472,34.862,49.32,23.918,16.544,18.454,20.24,12.292,11.538,15.827,15.573,15.324,10.252,12,18.414,25.304,10.816,12.299,25.309,29.31,32.853,14.532,11.146,6.843,8.235,26.916,34.787,36.458,40.187,45.75,40.692,32.6,2024
429,IRN,PCPIE,Islamic Republic of Iran,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.253,0.291,0.407,0.465,0.61,0.872,1.192,1.395,1.657,1.977,2.354,2.616,2.907,3.43,3.895,4.505,4.854,5.639,6.889,8.11,8.953,10.726,13.3,18.4,22,25,27.1,29.4,31.5,46.4,56.6,84.2,113,174.1,230.2,318.136,2024
429,IRN,PCPIEPCH,Islamic Republic of Iran,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14.662,40,14.286,31.25,42.857,36.667,17.073,18.75,19.298,19.118,11.111,11.111,18,13.559,15.672,7.742,16.168,22.165,17.722,10.394,19.805,24.002,38.346,19.565,13.636,8.4,8.487,7.143,47.302,21.983,48.763,34.204,54.071,32.223,38.2,2024
433,IRQ,PCPI,Iraq,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.803,43.557,66.743,87.322,89.652,87.141,89.258,94.26,100,101.879,104.157,105.609,106.093,106.305,106.679,106.466,107.078,113.547,119.21,124.474,127.683,2023
433,IRQ,PCPIPCH,Iraq,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,36.959,53.231,30.835,2.668,-2.801,2.43,5.604,6.089,1.879,2.236,1.393,0.458,0.2,0.351,-0.199,0.574,6.042,4.987,4.416,2.578,2023
433,IRQ,PCPIE,Iraq,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14.494,15.218,17.706,21.129,28.685,37.772,49.714,81.942,85.77,91.561,87.52,90.419,95.862,99.326,102.437,104.063,106.466,105.753,106.568,106.466,106.568,109.93,115.737,120.73,125.518,128.856,2023
433,IRQ,PCPIEPCH,Iraq,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.993,16.351,19.334,35.76,31.677,31.616,64.826,4.671,6.752,-4.413,3.312,6.02,3.614,3.132,1.587,2.31,-0.67,0.771,-0.096,0.096,3.155,5.283,4.313,3.966,2.659,2023
178,IRL,PCPI,Ireland,"Inflation, average consumer prices",Index,Units,28.732,34.548,40.487,44.696,48.556,51.211,52.769,54.433,55.612,57.83,59.772,61.644,63.586,64.487,66.013,67.675,69.15,70.017,71.508,73.233,77.117,80.2,83.958,87.317,89.333,91.3,93.742,96.45,99.458,97.792,96.192,97.358,99.2,99.733,100.033,99.983,99.8,100.058,100.758,101.65,101.183,103.625,111.992,117.817,119.375,2024
178,IRL,PCPIPCH,Ireland,"Inflation, average consumer prices",Percent change,Units,18.345,20.243,17.189,10.397,8.636,5.468,3.041,3.154,2.166,3.99,3.357,3.132,3.15,1.418,2.366,2.518,2.18,1.253,2.13,2.412,5.303,3.998,4.686,4,2.31,2.201,2.674,2.889,3.119,-1.676,-1.636,1.213,1.892,0.538,0.301,-0.05,-0.183,0.259,0.7,0.885,-0.459,2.413,8.074,5.201,1.323,2024
178,IRL,PCPIE,Ireland,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,73.5,73.8,74,74.1,74.9,78.5,81.9,85.6,88.2,90.3,92.1,94.9,98,99.3,96.8,96.6,98,99.7,100,99.7,100,99.8,100.3,101,102.1,101.1,106.8,115.5,119.2,120.4,2024
178,IRL,PCPIEPCH,Ireland,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.408,0.271,0.135,1.08,4.806,4.331,4.518,3.037,2.381,1.993,3.04,3.267,1.327,-2.518,-0.207,1.449,1.735,0.301,-0.3,0.301,-0.2,0.501,0.698,1.089,-0.979,5.638,8.146,3.203,1.007,2024
436,ISR,PCPI,Israel,"Inflation, average consumer prices",Index,Units,0.041,0.088,0.194,0.477,2.262,9.151,13.557,16.248,18.886,22.71,26.61,31.668,35.451,39.331,44.185,48.623,54.106,58.976,62.181,65.411,66.147,66.885,70.689,71.162,70.868,71.81,73.323,73.702,77.088,79.644,81.79,84.612,86.057,87.37,87.786,87.23,86.755,86.965,87.667,88.405,87.886,89.197,93.117,97.036,100.016,2024
436,ISR,PCPIPCH,Israel,"Inflation, average consumer prices",Percent change,Units,316.595,116.808,120.364,145.638,373.821,304.584,48.155,19.853,16.231,20.249,17.173,19.006,11.948,10.944,12.342,10.043,11.277,9.001,5.435,5.194,1.125,1.116,5.687,0.67,-0.414,1.329,2.107,0.516,4.594,3.317,2.694,3.45,1.708,1.526,0.476,-0.632,-0.545,0.242,0.807,0.842,-0.587,1.492,4.395,4.208,3.071,2024
436,ISR,PCPIE,Israel,"Inflation, end of period consumer prices",Index,Units,0.059,0.119,0.276,0.803,4.375,12.475,14.927,17.334,20.176,24.351,28.639,33.805,36.973,41.131,47.076,50.891,56.279,60.212,65.403,66.282,66.282,67.216,71.582,70.232,71.08,72.776,72.705,75.175,78.035,81.09,83.248,85.055,86.445,88.015,87.843,86.967,86.792,87.139,87.833,88.361,87.747,90.208,94.956,97.765,100.931,2024
436,ISR,PCPIEPCH,Israel,"Inflation, end of period consumer prices",Percent change,Units,188.57,101.493,131.504,190.693,444.878,185.175,19.653,16.125,16.397,20.692,17.612,18.037,9.37,11.248,14.452,8.104,10.587,6.988,8.622,1.344,0,1.409,6.496,-1.886,1.207,2.386,-0.097,3.397,3.805,3.915,2.662,2.17,1.635,1.816,-0.196,-0.997,-0.202,0.4,0.797,0.601,-0.694,2.805,5.263,2.958,3.238,2024
136,ITA,PCPI,Italy,"Inflation, average consumer prices",Index,Units,20.305,24.266,28.26,32.415,35.896,39.116,41.392,43.346,45.552,48.397,51.492,54.692,57.417,60,62.5,65.867,68.492,69.758,71.175,72.35,74.217,75.942,77.925,80.117,81.925,83.733,85.6,87.333,90.383,91.075,92.55,95.267,98.425,99.65,99.883,99.992,99.942,101.267,102.525,103.175,103.025,105.025,114.2,120.942,122.258,2024
136,ITA,PCPIPCH,Italy,"Inflation, average consumer prices",Percent change,Units,21.8,19.51,16.46,14.7,10.74,8.969,5.82,4.72,5.09,6.245,6.395,6.215,4.982,4.499,4.167,5.387,3.985,1.849,2.031,1.651,2.58,2.324,2.612,2.813,2.257,2.207,2.229,2.025,3.492,0.765,1.62,2.935,3.315,1.245,0.234,0.108,-0.05,1.326,1.243,0.634,-0.145,1.941,8.736,5.903,1.089,2024
136,ITA,PCPIE,Italy,"Inflation, end of period consumer prices",Index,Units,20.248,24.197,28.191,32.327,35.794,39.102,41.39,43.332,45.542,48.395,52.9,55.9,58.5,61.1,63.6,67.2,69.2,70.4,71.6,73.1,75.1,76.8,79.1,81.1,83,84.7,86.5,88.9,91,92,93.9,97.4,99.9,100.5,100.5,100.6,101.1,102.1,103.3,103.8,103.5,107.8,121.1,121.7,123.4,2024
